date,open,high,low,close,volume
2008-11-27,1.29045,1.2968,1.2859,1.2898,712670.2705
2008-11-28,1.2899,1.2957,1.2645,1.27,710912.53444
2008-11-29,1.27,1.27025,1.26875,1.2689,6798.5
2008-12-01,1.27093,1.27115,1.2582,1.2591,726906.28306
2008-12-02,1.25915,1.27655,1.2562,1.2706,731959.1554
2008-12-03,1.27045,1.27415,1.2602,1.27105,821566.619
2008-12-04,1.27105,1.28475,1.2549,1.27895,843426.79
2008-12-05,1.279,1.2799,1.2627,1.27145,724412.178
2008-12-06,1.27145,1.27395,1.27123,1.27198,9938.6
2008-12-08,1.27254,1.2964,1.27155,1.29405,786764.3626
2008-12-09,1.29405,1.30005,1.2798,1.29265,934541.45168
2008-12-10,1.29275,1.307,1.29035,1.3026,1000485.7428
2008-12-11,1.3026,1.3403,1.29995,1.33356,759668.0515
2008-12-12,1.33354,1.3415,1.32505,1.33755,525768.56236
2008-12-13,1.33755,1.3385,1.33682,1.33682,7910.501
2008-12-15,1.33661,1.371,1.33637,1.3706,641456.4477
2008-12-16,1.3707,1.41475,1.363,1.4128,732895.51495
2008-12-17,1.4128,1.44365,1.40005,1.43885,640111.60144
2008-12-18,1.4388,1.46925,1.41875,1.4237,467521.72924
2008-12-19,1.42355,1.43095,1.38265,1.3921,490168.6382
2008-12-20,1.3921,1.3935,1.3903,1.3911,9944.4
2008-12-22,1.39315,1.41245,1.39025,1.39425,544913.36
2008-12-23,1.39425,1.4021,1.39195,1.39495,463752.94
2008-12-24,1.3949,1.4019,1.39135,1.4001,303950.75
2008-12-25,1.4001,1.40465,1.39757,1.40447,426185.96
2008-12-26,1.40248,1.41155,1.39895,1.40575,130984.777
2008-12-27,1.4058,1.40655,1.40182,1.40182,7066.6
2008-12-29,1.406,1.43625,1.39675,1.39695,573577.56
2008-12-30,1.39695,1.4221,1.39165,1.4074,534185.35
2008-12-31,1.40715,1.41445,1.38505,1.39675,318621.2308
2009-01-01,1.39658,1.40648,1.39574,1.39793,66505.5
2009-01-02,1.39795,1.40515,1.38385,1.38515,408159.4646
2009-01-03,1.3851,1.39205,1.385,1.39185,10483.1
2009-01-05,1.38977,1.3961,1.35495,1.3574,529210.54
2009-01-06,1.3574,1.36585,1.3313,1.35195,644925.632
2009-01-07,1.352,1.3747,1.3432,1.36285,725112.13
2009-01-08,1.363,1.37965,1.35345,1.3725,753835.142
2009-01-09,1.37255,1.37345,1.3415,1.343,495999.8848
2009-01-10,1.343,1.34702,1.34295,1.34672,7650.8
2009-01-12,1.34688,1.34735,1.32938,1.3376,602777.1769
2009-01-13,1.3377,1.3377,1.31402,1.3187,723744.339
2009-01-14,1.31885,1.3337,1.3094,1.3159,623079.072
2009-01-15,1.3159,1.3234,1.30247,1.31545,792594.85
2009-01-16,1.31545,1.33425,1.3111,1.32885,702208.2004
2009-01-17,1.32885,1.33085,1.32615,1.3264,9677.8
2009-01-19,1.33352,1.33845,1.30981,1.3102,603718.0865
2009-01-20,1.3102,1.31115,1.2856,1.28825,612922.004
2009-01-21,1.2882,1.3034,1.28235,1.30175,670698.9
2009-01-22,1.30175,1.30855,1.29085,1.3005,583355.15
2009-01-23,1.3005,1.30345,1.27675,1.2985,537726.59
2009-01-24,1.29845,1.2993,1.2959,1.29725,4889.0
2009-01-26,1.29621,1.3207,1.2861,1.31725,720791.35
2009-01-27,1.3174,1.3329,1.31165,1.3189,750225.298
2009-01-28,1.3189,1.3323,1.31015,1.31375,861166.26329
2009-01-29,1.3137,1.3179,1.29355,1.2963,780100.75708
2009-01-30,1.2963,1.2968,1.2777,1.2803,754148.24
2009-01-31,1.28035,1.28135,1.27625,1.28105,10166.1
2009-02-02,1.27672,1.28985,1.27055,1.2842,645345.19241
2009-02-03,1.2842,1.30565,1.2801,1.304,719206.37462
2009-02-04,1.304,1.30705,1.28125,1.2852,721471.862
2009-02-05,1.2852,1.2905,1.27615,1.27965,682161.27899
2009-02-06,1.27965,1.29925,1.2747,1.29245,622079.68
2009-02-07,1.2925,1.2949,1.2924,1.2938,6785.2
2009-02-09,1.2961,1.30925,1.2872,1.3011,830411.295
2009-02-10,1.3012,1.30735,1.28095,1.2883,862944.7609
2009-02-11,1.2883,1.2998,1.2833,1.2892,764861.71469
2009-02-12,1.2893,1.2943,1.2721,1.28535,695196.0568
2009-02-13,1.28545,1.2942,1.2821,1.2887,518928.92769
2009-02-14,1.28865,1.2887,1.2855,1.28605,4923.28
2009-02-16,1.27793,1.28245,1.27265,1.27795,555323.8786
2009-02-17,1.27785,1.28075,1.2562,1.2606,826210.3495
2009-02-18,1.2607,1.264,1.25125,1.25535,566386.57
2009-02-19,1.25535,1.276,1.25275,1.2655,592691.338
2009-02-20,1.26565,1.2879,1.25565,1.28355,700498.1381
2009-02-21,1.28355,1.28505,1.2815,1.2825,11408.59079
2009-02-23,1.2804,1.29915,1.2692,1.2698,1060449.227
2009-02-24,1.2698,1.2877,1.2662,1.28445,996697.738
2009-02-25,1.2845,1.28985,1.26895,1.27125,1127585.339
2009-02-26,1.27125,1.28105,1.2682,1.2738,668560.7642
2009-02-27,1.2738,1.275,1.2604,1.2676,694142.60285
2009-02-28,1.2676,1.2677,1.2656,1.2669,7439.55
2009-03-02,1.26295,1.26368,1.25455,1.25745,831865.46
2009-03-03,1.25745,1.26775,1.2521,1.25845,867648.4656
2009-03-04,1.25845,1.2657,1.2456,1.2637,893258.04385
2009-03-05,1.26375,1.2663,1.24805,1.25565,715220.44918
2009-03-06,1.25565,1.27505,1.25315,1.26355,814305.19025
2009-03-07,1.2637,1.26555,1.26355,1.26485,9616.3
2009-03-09,1.26488,1.27265,1.25555,1.2611,1054733.56406
2009-03-10,1.261,1.28215,1.25795,1.26815,1038032.07489
2009-03-11,1.26815,1.28645,1.2616,1.28355,1082246.212
2009-03-12,1.28355,1.29445,1.27315,1.29095,1027864.91674
2009-03-13,1.29107,1.2957,1.2862,1.2928,844985.02727
2009-03-16,1.28791,1.3071,1.28375,1.29675,1113245.9217
2009-03-17,1.2966,1.30325,1.293,1.3016,751285.278
2009-03-18,1.3016,1.3497,1.2986,1.34746,980861.46725
2009-03-19,1.34744,1.37375,1.34165,1.36645,995022.24579
2009-03-20,1.36635,1.3726,1.3517,1.35795,846641.12071
2009-03-23,1.362,1.3736,1.3485,1.36325,767652.76988
2009-03-24,1.3632,1.3678,1.34305,1.34675,1087637.412
2009-03-25,1.3467,1.36465,1.3418,1.3581,830517.5575
2009-03-26,1.3581,1.36385,1.3494,1.35255,930663.44022
2009-03-27,1.3526,1.3591,1.32565,1.3287,693162.87984
2009-03-30,1.32282,1.32845,1.3116,1.3198,684765.51936
2009-03-31,1.3198,1.33425,1.31735,1.32495,748960.06921
2009-04-01,1.325,1.3286,1.31665,1.32461,698982.754
2009-04-02,1.32459,1.3517,1.32225,1.34595,676197.6202
2009-04-03,1.34595,1.3495,1.3365,1.34835,617961.1643
2009-04-06,1.34955,1.35815,1.3358,1.34155,627368.4724
2009-04-07,1.3416,1.3418,1.32265,1.3271,672360.6857
2009-04-08,1.32705,1.33075,1.3148,1.3281,727689.942
2009-04-09,1.3281,1.33355,1.3126,1.3168,584033.746
2009-04-10,1.3168,1.31875,1.3092,1.31845,201603.3
2009-04-13,1.31862,1.33915,1.3127,1.33655,236904.226
2009-04-14,1.3365,1.338,1.3226,1.32585,514701.442
2009-04-15,1.3257,1.32975,1.3146,1.32265,608280.0506
2009-04-16,1.32255,1.3268,1.31265,1.3186,624422.742
2009-04-17,1.31855,1.3197,1.3017,1.3043,600969.96392
2009-04-20,1.30577,1.30591,1.2891,1.29208,551599.28187
2009-04-21,1.29203,1.29935,1.28965,1.29458,554143.45105
2009-04-22,1.29456,1.3037,1.28845,1.3005,604963.9
2009-04-23,1.30045,1.31605,1.29795,1.31425,539688.10387
2009-04-24,1.3142,1.3301,1.31125,1.32395,559808.35028
2009-04-27,1.3244,1.32458,1.29985,1.3035,554875.61853
2009-04-28,1.30333,1.3166,1.29635,1.31475,496166.27739
2009-04-29,1.31475,1.3339,1.312,1.32698,479539.3345
2009-04-30,1.32697,1.33855,1.31905,1.32295,478309.39325
2009-05-01,1.32285,1.33275,1.3218,1.32705,325613.72199
2009-05-04,1.32678,1.34222,1.3212,1.34045,445712.6841
2009-05-05,1.34055,1.34375,1.3282,1.3329,407620.60765
2009-05-06,1.33285,1.33745,1.32455,1.33335,502039.22605
2009-05-07,1.33335,1.347,1.32515,1.3388,370806.60695
2009-05-08,1.33879,1.365,1.33415,1.3639,385279.54439
2009-05-11,1.3644,1.3667,1.3557,1.3581,602735.70826
2009-05-12,1.3581,1.37075,1.35625,1.3648,775113.92198
2009-05-13,1.3647,1.3722,1.3566,1.35995,611233.25954
2009-05-14,1.35985,1.3665,1.35245,1.3639,457880.70181
2009-05-15,1.3638,1.365,1.3462,1.34945,399219.70534
2009-05-18,1.34778,1.3563,1.3423,1.356,484972.87025
2009-05-19,1.3561,1.3668,1.353,1.3629,514043.1291
2009-05-20,1.36272,1.3829,1.35835,1.3779,498996.60198
2009-05-21,1.3779,1.3923,1.3728,1.3889,543033.50098
2009-05-22,1.3889,1.405,1.38875,1.39955,641004.55554
2009-05-25,1.40169,1.4048,1.39575,1.4014,393263.35
2009-05-26,1.40117,1.4022,1.386,1.3984,826481.18
2009-05-27,1.39835,1.40005,1.38235,1.38235,779078.38884
2009-05-28,1.38245,1.3983,1.3793,1.3941,799235.02374
2009-05-29,1.39405,1.41685,1.3924,1.41565,813912.82639
2009-06-01,1.41449,1.4246,1.4099,1.4159,808440.7784
2009-06-02,1.4158,1.4331,1.41015,1.43025,783653.1497
2009-06-03,1.4301,1.4337,1.41085,1.41625,819812.241
2009-06-04,1.4162,1.4241,1.407,1.41773,958918.5793
2009-06-05,1.41788,1.42675,1.39325,1.3965,766674.9854
2009-06-08,1.3968,1.4002,1.3805,1.38985,830691.2651
2009-06-09,1.38985,1.4101,1.3852,1.4063,759039.63665
2009-06-10,1.4063,1.41435,1.3915,1.39835,699603.4919
2009-06-11,1.39847,1.41715,1.3943,1.41075,668261.84
2009-06-12,1.41075,1.41285,1.3936,1.4015,707804.63
2009-06-15,1.39929,1.40002,1.37575,1.37998,239412.82
2009-06-16,1.38005,1.39196,1.37484,1.38355,204821.8
2009-06-17,1.3835,1.39682,1.38067,1.3943,205068.7
2009-06-18,1.3943,1.39897,1.38819,1.38987,203977.7
2009-06-19,1.38991,1.4012,1.3883,1.3938,333598.3
2009-06-22,1.39468,1.3955,1.3826,1.38645,542699.69
2009-06-23,1.38645,1.4108,1.38285,1.4076,617951.26
2009-06-24,1.4077,1.4138,1.38875,1.39285,576432.2
2009-06-25,1.3928,1.40113,1.38885,1.39847,519230.0
2009-06-26,1.39844,1.4118,1.39803,1.4053,484440.9
2009-06-29,1.40609,1.40765,1.40449,1.40692,445214.55
2009-06-30,1.40692,1.40988,1.40679,1.40977,591333.54
2009-07-01,1.40977,1.41993,1.39978,1.41394,88792.4
2009-07-02,1.41381,1.41545,1.39868,1.40009,81159.1
2009-07-03,1.40004,1.40282,1.39256,1.39792,81157.1
2009-07-06,1.39591,1.39977,1.38749,1.39814,80810.6
2009-07-07,1.39815,1.40497,1.38996,1.39219,81414.9
2009-07-08,1.39231,1.39391,1.38294,1.38816,81702.6
2009-07-09,1.38843,1.40722,1.38548,1.40155,80922.9
2009-07-10,1.40148,1.40285,1.38734,1.39351,80744.7
2009-07-13,1.39364,1.40003,1.38942,1.39761,81241.1
2009-07-14,1.39747,1.40136,1.39084,1.39652,80333.6
2009-07-15,1.39647,1.41335,1.39599,1.41047,80851.0
2009-07-16,1.41057,1.41648,1.40536,1.41466,80867.3
2009-07-17,1.41442,1.41496,1.40599,1.40986,81145.3
2009-07-20,1.40953,1.42494,1.40904,1.42294,80229.0
2009-07-21,1.42293,1.4276,1.41601,1.42234,81284.4
2009-07-22,1.4227,1.42562,1.41529,1.42174,81551.4
2009-07-23,1.42159,1.42908,1.41181,1.41403,81080.6
2009-07-24,1.41411,1.42529,1.41337,1.42006,81386.0
2009-07-27,1.42057,1.42967,1.41692,1.42298,80625.5
2009-07-28,1.42281,1.43028,1.41277,1.41663,80173.3
2009-07-29,1.41646,1.41949,1.40043,1.40483,80556.4
2009-07-30,1.40448,1.4094,1.40056,1.40741,82694.1
2009-07-31,1.40736,1.42796,1.40613,1.42555,81140.4
2009-08-03,1.42535,1.44444,1.42025,1.44112,81120.0
2009-08-04,1.44097,1.44295,1.43645,1.44065,81214.8
2009-08-05,1.44055,1.44469,1.4354,1.44014,80982.7
2009-08-06,1.44031,1.44284,1.43261,1.43434,81790.9
2009-08-07,1.4344,1.44111,1.41533,1.41804,82119.7
2009-08-10,1.41828,1.42177,1.41014,1.4139,81984.5
2009-08-11,1.41374,1.41849,1.41066,1.41457,82414.4
2009-08-12,1.41483,1.42463,1.40827,1.4186,80506.0
2009-08-13,1.41839,1.43264,1.41779,1.42903,82561.5
2009-08-14,1.42867,1.43058,1.41561,1.42011,81209.6
2009-08-17,1.41972,1.41972,1.4044,1.40821,81141.3
2009-08-18,1.40796,1.41529,1.40632,1.4134,82232.4
2009-08-19,1.41346,1.42656,1.40804,1.42206,70828.7
2009-08-20,1.42224,1.42738,1.41999,1.42509,80831.8
2009-08-21,1.42519,1.43776,1.42043,1.43247,82207.6
2009-08-24,1.43253,1.43572,1.42775,1.43014,82102.6
2009-08-25,1.43015,1.43609,1.42496,1.42953,81204.1
2009-08-26,1.42953,1.43508,1.42026,1.42541,82242.9
2009-08-27,1.42525,1.44054,1.42157,1.43389,81934.1
2009-08-28,1.43388,1.43884,1.4279,1.43013,82040.8
2009-08-31,1.43009,1.43685,1.42531,1.43315,81865.8
2009-09-01,1.43305,1.4378,1.41741,1.4223,80933.1
2009-09-02,1.4223,1.42937,1.41868,1.42605,81697.2
2009-09-03,1.42623,1.43466,1.42338,1.42504,81929.6
2009-09-04,1.42495,1.43252,1.41894,1.42928,81787.3
2009-09-07,1.42972,1.4362,1.4295,1.43305,80725.6
2009-09-08,1.43318,1.45351,1.4326,1.44775,81637.0
2009-09-09,1.44774,1.4598,1.44631,1.4556,81222.5
